ID,Calories_Burned
TEST_0086,124.31777563827781
TEST_0087,17.797901124487467
TEST_0088,145.13206927266572
TEST_0089,42.632248224974695
TEST_0090,40.71380820391122
TEST_0091,37.13407775940184
TEST_0092,24.349737405569385
TEST_0093,194.15278163851355
TEST_0094,4.800606069468884
TEST_0095,10.154574871389045
TEST_0096,239.64554238487403
TEST_0097,139.54930380548106
TEST_0098,186.48414180754548
TEST_0099,172.96474762837366
TEST_0100,13.321370552522168
TEST_0101,99.38445298470735
TEST_0102,189.15903601926453
TEST_0103,167.62947591092447
TEST_0104,63.720990004405586
TEST_0105,166.73624802689824
TEST_0106,36.8697378733734
TEST_0107,21.148923342360504
TEST_0108,188.3786729034718
TEST_0109,29.612741142335878
TEST_0110,111.61191003269825
TEST_0111,184.70492390528483
TEST_0112,48.212338177436486
TEST_0113,146.2757476351984
TEST_0114,54.49202735311007
TEST_0115,81.16821226862464
TEST_0116,79.13880634400981
TEST_0117,64.47207426904794
TEST_0118,13.677956983190057
TEST_0119,6.828975028999949
TEST_0120,185.33657497476526
TEST_0121,48.00315290023347
TEST_0122,42.55037419725842
TEST_0123,19.633438306795767
TEST_0124,32.12145130476958
TEST_0125,100.15672291383
TEST_0126,47.1318258273121
TEST_0127,54.685329955454556
TEST_0128,102.86865657390443
TEST_0129,77.50958053635429
TEST_0130,60.21880014756489
TEST_0131,194.60196972519736
TEST_0132,69.25086254945745
TEST_0133,135.04689895507028
TEST_0134,105.98454810684085
TEST_0135,71.42104877959541
TEST_0136,71.49689646396938
TEST_0137,65.383842949746
TEST_0138,175.14603672528696
TEST_0139,22.042953309875685
TEST_0140,120.82566684427074
TEST_0141,16.167302091406242
TEST_0142,111.85592511666465
TEST_0143,42.42270216196316
TEST_0144,10.728634615627428
TEST_0145,31.750700170733616
TEST_0146,165.90102078222958
TEST_0147,82.34558790094997
TEST_0148,119.93129639280733
TEST_0149,85.58969629664091
TEST_0150,42.71340076284431
TEST_0151,81.68312196149357
TEST_0152,69.65858596815201
TEST_0153,20.184595826599065
TEST_0154,93.67076522948364
TEST_0155,55.27698958299839
TEST_0156,129.94256174035652
TEST_0157,39.3074472338284
TEST_0158,199.06000129264316
TEST_0159,39.643470484583595
TEST_0160,126.77952162796618
TEST_0161,100.83443752187145
TEST_0162,115.2374163811842
TEST_0163,140.2401308068235
TEST_0164,57.55258820559766
TEST_0165,32.672182525590216
TEST_0166,42.0744391634964
TEST_0167,131.56453181404947
TEST_0168,202.0169269272049
TEST_0169,111.87389693554395
TEST_0170,73.72552036279431
TEST_0171,75.90541889448578
TEST_0172,5.645702237931729
TEST_0173,84.96390058504662
TEST_0174,15.876926025076145
TEST_0175,47.09926921286345
TEST_0176,9.44776463162701
TEST_0177,62.51002200307194
TEST_0178,175.6333526755047
TEST_0179,180.23346035668692
TEST_0180,45.530700176438316
TEST_0181,84.08909015947262
TEST_0182,67.45551822164262
TEST_0183,117.04690092578866
TEST_0184,127.6868513193412
TEST_0185,84.3541691880648
TEST_0186,12.015136369565127
TEST_0187,46.31281354719284
TEST_0188,157.24514956944498
TEST_0189,7.024105923500429
TEST_0190,40.757696319017505
TEST_0191,6.965517066134211
TEST_0192,160.76084284134095
TEST_0193,41.975489263102666
TEST_0194,176.32236080786507
TEST_0195,102.28953518823317
TEST_0196,6.048527965466434
TEST_0197,212.24902804309636
TEST_0198,3.5974052544114556
TEST_0199,9.67504499803637
TEST_0200,8.896948323739707
TEST_0201,132.4019131670632
TEST_0202,21.217731776207785
TEST_0203,41.15965109535964
TEST_0204,98.63217195368276
TEST_0205,90.26426091757597
TEST_0206,150.19454412789207
TEST_0207,83.10776478893463
TEST_0208,14.6118370962145
TEST_0209,66.36694783898754
TEST_0210,61.817645225784105
TEST_0211,194.91424475054765
TEST_0212,164.47058173756238
TEST_0213,16.51989222347332
TEST_0214,51.137746269830544
TEST_0215,62.45532689248293
TEST_0216,86.36564721173131
TEST_0217,139.45433066297662
TEST_0218,40.60626182459952
TEST_0219,98.1078455313255
TEST_0220,173.04263629958086
TEST_0221,66.13368013952204
TEST_0222,137.36641177908345
TEST_0223,189.97564485487868
TEST_0224,79.73434342776798
TEST_0225,32.289943639354576
TEST_0226,66.43852192074897
TEST_0227,133.15872004897295
TEST_0228,58.40162247029831
TEST_0229,7.2591228360866324
TEST_0230,57.49713967008619
TEST_0231,49.33991061482819
TEST_0232,64.82708395003841
TEST_0233,79.46774070734827
TEST_0234,13.18979107810344
TEST_0235,50.26290827500255
TEST_0236,128.90158574831003
TEST_0237,18.595556040215328
TEST_0238,149.51733819456905
TEST_0239,20.312669366004414
TEST_0240,17.63053274270122
TEST_0241,192.6394823251877
TEST_0242,89.38959217222452
TEST_0243,10.669845569124732
TEST_0244,41.53504181053481
TEST_0245,70.54517597626746
TEST_0246,44.552779450278145
TEST_0247,116.07209045507001
TEST_0248,43.349440333672376
TEST_0249,18.137634592417754
TEST_0250,53.53909498650455
TEST_0251,92.1544176415011
TEST_0252,35.76551258046039
TEST_0253,107.7371322587266
TEST_0254,111.91509413950746
TEST_0255,31.26171120814383
TEST_0256,8.31152584892348
TEST_0257,102.27286194448507
TEST_0258,136.25856456609466
TEST_0259,19.292633120293004
TEST_0260,19.887999060289147
TEST_0261,71.33895857025315
TEST_0262,52.71162159162869
TEST_0263,17.85458822480365
TEST_0264,25.809097465473997
TEST_0265,1.720540931406859
TEST_0266,58.23497481689965
TEST_0267,20.171321970148952
TEST_0268,64.11520620754791
TEST_0269,185.69589865165128
TEST_0270,98.95811260535567
TEST_0271,134.8261831339484
TEST_0272,18.274689805043238
TEST_0273,145.30117762198256
TEST_0274,21.371657428821564
TEST_0275,56.566713837468924
TEST_0276,81.92649904562793
TEST_0277,150.68008415182553
TEST_0278,6.914867388793581
TEST_0279,62.48293758331745
TEST_0280,179.46518987290642
TEST_0281,104.36739115201337
TEST_0282,34.31246148317621
TEST_0283,15.702968385722684
TEST_0284,180.06690978197548
TEST_0285,44.784562797448345
TEST_0286,39.2356041969695
TEST_0287,53.433737081397474
TEST_0288,104.30783302146769
TEST_0289,52.332298741760695
TEST_0290,176.69199570679444
TEST_0291,40.21177866513802
TEST_0292,73.29940814448345
TEST_0293,44.496099161174676
TEST_0294,138.87188597254132
TEST_0295,36.84110924081024
TEST_0296,75.00418753364592
TEST_0297,127.85892718765183
TEST_0298,138.30947833426055
TEST_0299,187.76898864506455
TEST_0300,223.19629477208713
TEST_0301,4.9022004599200955
TEST_0302,227.95938932570184
TEST_0303,108.56450774110854
TEST_0304,65.47013751606582
TEST_0305,140.32242116955888
TEST_0306,55.676403293490104
TEST_0307,214.4304021387016
TEST_0308,184.54116078647198
TEST_0309,143.19764733469145
TEST_0310,85.72752600586722
TEST_0311,34.96057495832307
TEST_0312,167.11125429706857
TEST_0313,82.2980309536085
TEST_0314,185.74581378696018
TEST_0315,186.19295675190693
TEST_0316,242.66719575745927
TEST_0317,165.99174240948997
TEST_0318,56.0523329971622
TEST_0319,246.54484295933761
TEST_0320,218.23696617091966
TEST_0321,81.86890830048705
TEST_0322,171.0528887679597
TEST_0323,77.79440105880818
TEST_0324,43.717392100268945
TEST_0325,12.378140399464527
TEST_0326,87.57574557708028
TEST_0327,106.27252120547217
TEST_0328,83.84606998275014
TEST_0329,72.37982997011608
TEST_0330,8.836428912415016
TEST_0331,131.30823136456576
TEST_0332,10.622514033998712
TEST_0333,91.00831113528155
TEST_0334,38.25196648063877
TEST_0335,96.83773291912833
TEST_0336,111.26189649916437
TEST_0337,157.97147096679555
TEST_0338,94.52176902836888
TEST_0339,123.38672451010748
TEST_0340,25.64300808423512
TEST_0341,215.16703325469462
TEST_0342,82.89874617206935
TEST_0343,140.26239359553762
TEST_0344,89.93216335796943
TEST_0345,12.126441321816586
TEST_0346,26.461379578273494
TEST_0347,74.56225465786181
TEST_0348,25.824050090552802
TEST_0349,170.67518682402147
TEST_0350,189.58250833614449
TEST_0351,62.11328816362666
TEST_0352,128.85020317043345
TEST_0353,59.08519785336924
TEST_0354,66.41824187568719
TEST_0355,1.4840824179013197
TEST_0356,163.6407733498218
TEST_0357,180.11163441678488
TEST_0358,115.09294767999592
TEST_0359,131.8972840857771
TEST_0360,77.9891475430987
TEST_0361,129.26614186479648
TEST_0362,136.20967612243874
TEST_0363,23.250045578578565
TEST_0364,165.52344519730286
TEST_0365,32.18866543779743
TEST_0366,119.10858132177027
TEST_0367,26.899710161253523
TEST_0368,213.54927311121247
TEST_0369,131.75318121854502
TEST_0370,22.763690358060742
TEST_0371,111.90225777731902
TEST_0372,90.65416351622311
TEST_0373,132.69583818277187
TEST_0374,20.703254068794834
TEST_0375,196.3087912498308
TEST_0376,203.69277041094995
TEST_0377,205.90024644468696
TEST_0378,49.73909529644691
TEST_0379,78.79791853801783
TEST_0380,154.32824180180268
TEST_0381,24.332079376583366
TEST_0382,28.988697359091553
TEST_0383,206.3355586104878
TEST_0384,6.296539441676586
TEST_0385,3.920100046846997
TEST_0386,172.73996613797155
TEST_0387,98.00288450272551
TEST_0388,116.46790598322286
TEST_0389,174.27437744081206
TEST_0390,179.87054884458968
TEST_0391,19.52357230078944
TEST_0392,113.22036993950736
TEST_0393,125.11196353789188
TEST_0394,34.448270354834335
TEST_0395,174.04755465931055
TEST_0396,96.4220770170233
TEST_0397,18.47226456272294
TEST_0398,117.41072693768504
TEST_0399,126.48010862747172
TEST_0400,83.22640652723241
TEST_0401,191.23548696875721
TEST_0402,142.18168687775383
TEST_0403,143.0414879662274
TEST_0404,111.63302655670356
TEST_0405,96.62519179976286
TEST_0406,17.83822096922097
TEST_0407,67.46592813141748
TEST_0408,166.87244856380568
TEST_0409,191.17791250633186
TEST_0410,105.89812311518725
TEST_0411,226.37774872328993
TEST_0412,8.148436712304928
TEST_0413,53.138332995917246
TEST_0414,164.2969096128401
TEST_0415,11.275894673680938
TEST_0416,55.042285916959344
TEST_0417,85.95640507344476
TEST_0418,19.947609767871697
TEST_0419,7.257108257725804
TEST_0420,160.97819272079732
TEST_0421,37.43400107565859
TEST_0422,84.80766787555366
TEST_0423,72.41808309606122
TEST_0424,134.88093833829336
TEST_0425,44.982142063914196
TEST_0426,41.36150033163126
TEST_0427,9.536117663871693
TEST_0428,66.7632763556957
TEST_0429,99.20020527766124
TEST_0430,106.08297777318415
TEST_0431,217.55433966265625
TEST_0432,51.30648965193286
TEST_0433,2.4150666271187333
TEST_0434,175.53020752824165
TEST_0435,38.20219076534212
TEST_0436,51.6109991797928
TEST_0437,162.74501990792072
TEST_0438,48.15248051479242
TEST_0439,179.64267910421478
TEST_0440,221.47232303744525
TEST_0441,44.04915975038513
TEST_0442,46.9057033774676
TEST_0443,68.13268524608267
TEST_0444,216.27560961350906
TEST_0445,134.71107852543423
TEST_0446,165.93116608030348
TEST_0447,44.5499341766824
TEST_0448,84.28976328170623
TEST_0449,48.99623359264934
TEST_0450,102.24111159182618
TEST_0451,122.52838403534724
TEST_0452,75.72959650890047
TEST_0453,53.116418759207264
TEST_0454,34.455311424548434
TEST_0455,41.17610979522483
TEST_0456,122.71276956901485
TEST_0457,149.81904540611393
TEST_0458,176.43453562863976
TEST_0459,145.7405725896135
TEST_0460,90.85926379525847
TEST_0461,205.33554539692923
TEST_0462,72.22862342371332
TEST_0463,109.36900680949296
TEST_0464,92.94288858074077
TEST_0465,36.29813722856572
TEST_0466,102.9750457628499
TEST_0467,54.81646551359446
TEST_0468,134.80519946800146
TEST_0469,5.343972460254562
TEST_0470,92.45914450314058
TEST_0471,30.042385336410987
TEST_0472,50.65990109826548
TEST_0473,22.534558716931116
TEST_0474,177.35903480062558
TEST_0475,180.90703048256847
TEST_0476,23.102898964716218
TEST_0477,38.048160114212145
TEST_0478,24.63350790272223
TEST_0479,32.1229671118605
TEST_0480,41.838044197384335
TEST_0481,23.506438390146428
TEST_0482,191.64069827754093
TEST_0483,134.90133115291707
TEST_0484,56.59835957954509
TEST_0485,7.1008545371539356
TEST_0486,3.4255572744792744
TEST_0487,222.49697346905077
TEST_0488,18.80081645553669
TEST_0489,8.37627965167313
TEST_0490,189.2307146986852
TEST_0491,89.85820874819045
TEST_0492,81.70409575642836
TEST_0493,47.13334719945395
TEST_0494,89.62518915174194
TEST_0495,49.91719732642369
TEST_0496,22.802964831049323
TEST_0497,17.972469768428624
TEST_0498,127.69726138914695
TEST_0499,120.9259017512949
TEST_0500,14.777370935159084
TEST_0501,114.77094797453277
TEST_0502,173.35483109829985
TEST_0503,22.02849516046271
TEST_0504,98.55174034196295
TEST_0505,19.769367905027053
TEST_0506,158.0629840275813
TEST_0507,62.11908062762832
TEST_0508,177.76092518967988
TEST_0509,119.29698744116507
TEST_0510,71.11064467233655
TEST_0511,82.57774237846036
TEST_0512,35.32142136124729
TEST_0513,51.77967518627156
TEST_0514,60.57724577926223
TEST_0515,140.70667620482646
TEST_0516,150.1873299751589
TEST_0517,7.123964360212881
TEST_0518,178.90622644543697
TEST_0519,27.457699619313637
TEST_0520,60.33265247797197
TEST_0521,91.13117868708783
TEST_0522,213.50974707404748
TEST_0523,114.67714607510055
TEST_0524,98.48456813554493
TEST_0525,71.849239071231
TEST_0526,114.52190102448482
TEST_0527,7.017743666085821
TEST_0528,169.25318843518804
TEST_0529,195.03030437259702
TEST_0530,70.82787993940548
TEST_0531,122.37356090304743
TEST_0532,29.40671096426307
TEST_0533,138.04022368166255
TEST_0534,100.53339716734318
TEST_0535,107.89513122579416
TEST_0536,4.956515834966993
TEST_0537,125.45632158849489
TEST_0538,61.53497176768834
TEST_0539,43.77158727350444
TEST_0540,125.13179060525545
TEST_0541,14.568832738690602
TEST_0542,138.2539351889255
TEST_0543,102.06301718823389
TEST_0544,83.39319969295093
TEST_0545,91.15262553107571
TEST_0546,18.623049116153013
TEST_0547,100.8953338195744
TEST_0548,178.71335766255567
TEST_0549,22.646966521371525
TEST_0550,47.97261177825375
TEST_0551,133.2906573610422
TEST_0552,124.15912188291523
TEST_0553,118.22286081189543
TEST_0554,75.68222913079167
TEST_0555,23.21994693890049
TEST_0556,145.9555724957887
TEST_0557,92.14468891818805
TEST_0558,213.29760779120363
TEST_0559,34.8979359387032
TEST_0560,3.5565523291282233
TEST_0561,25.959363482285085
TEST_0562,191.4602984708285
TEST_0563,90.86600036507487
TEST_0564,54.57796241881637
TEST_0565,155.08185622541214
TEST_0566,33.03498400020379
TEST_0567,133.94542898516934
TEST_0568,4.1529680288547866
TEST_0569,29.396177617440692
TEST_0570,35.87856744360745
TEST_0571,30.862521753448327
TEST_0572,25.617361815720464
TEST_0573,179.636285074071
TEST_0574,52.86450519157825
TEST_0575,10.875312402226399
TEST_0576,13.351941506634091
TEST_0577,55.357064079377615
TEST_0578,25.848727646634693
TEST_0579,192.88361086724154
TEST_0580,87.02167096086369
TEST_0581,236.59980763576635
TEST_0582,90.20805288365267
TEST_0583,41.87632490578405
TEST_0584,91.5284409317789
TEST_0585,36.65084276648454
TEST_0586,112.60961887687509
TEST_0587,155.2998732538248
TEST_0588,164.04820464270162
TEST_0589,18.782540284288118
TEST_0590,156.77333477597284
TEST_0591,231.97597680981374
TEST_0592,25.737151399411154
TEST_0593,203.00293300258087
TEST_0594,73.82619977742348
TEST_0595,23.897503068127932
TEST_0596,10.053544774953167
TEST_0597,148.34706495385575
TEST_0598,144.21296296047646
TEST_0599,75.85966425452608
TEST_0600,191.05656463704213
TEST_0601,63.82474711633651
TEST_0602,237.87632757113633
TEST_0603,166.66887612884895
TEST_0604,146.78439468434263
TEST_0605,82.26264186883863
TEST_0606,123.82149923293318
TEST_0607,36.13575129102114
TEST_0608,114.71069956496797
TEST_0609,109.3805064780079
TEST_0610,61.18730218879638
TEST_0611,118.81833339989268
TEST_0612,123.2424851652896
TEST_0613,33.28294283774969
TEST_0614,20.319507350391106
TEST_0615,18.564639589482653
TEST_0616,87.70137613768266
TEST_0617,193.98897385794288
TEST_0618,26.797973806830598
TEST_0619,143.61950365184737
TEST_0620,206.3506549619517
TEST_0621,3.8788472890670818
TEST_0622,35.24276314454617
TEST_0623,20.951209102325294
TEST_0624,58.9093468896495
TEST_0625,62.68647339459308
TEST_0626,96.57215177724478
TEST_0627,246.89662668108983
TEST_0628,92.39992487135478
TEST_0629,95.73219304693025
TEST_0630,22.84142315390119
TEST_0631,51.3870450176623
TEST_0632,205.93608589200147
TEST_0633,78.31496920018566
TEST_0634,41.434412223988
TEST_0635,35.29029070572843
TEST_0636,149.82081368083058
TEST_0637,112.48324921240823
TEST_0638,48.70306545022893
TEST_0639,141.1951050277583
TEST_0640,27.671831372607848
TEST_0641,30.160524889104515
TEST_0642,87.04543406382055
TEST_0643,42.27869057964559
TEST_0644,7.573888278347212
TEST_0645,183.49014995820033
TEST_0646,65.4430662732708
TEST_0647,71.60439564236836
TEST_0648,28.183263667418792
TEST_0649,82.41978353979144
TEST_0650,79.10895628278766
TEST_0651,157.1904182115323
TEST_0652,92.31948966602846
TEST_0653,7.649117374662865
TEST_0654,10.540592725388578
TEST_0655,5.877156955422976
TEST_0656,108.42501582501008
TEST_0657,94.92273963967551
TEST_0658,9.07492330949647
TEST_0659,28.0173422309501
TEST_0660,12.55031445377783
TEST_0661,69.81611399310617
TEST_0662,96.68463022808723
TEST_0663,10.751781362128114
TEST_0664,86.41646977917434
TEST_0665,66.60927918207514
TEST_0666,152.55141317653764
TEST_0667,176.19453467340992
TEST_0668,69.71209547833706
TEST_0669,239.333971559289
TEST_0670,132.81942715792576
TEST_0671,27.311420301481547
TEST_0672,102.8644487418693
TEST_0673,102.2120123136714
TEST_0674,73.91484223594232
TEST_0675,185.5538316758071
TEST_0676,19.771751633755088
TEST_0677,118.66135330185467
TEST_0678,63.66255318011065
TEST_0679,79.82507023880663
TEST_0680,3.0821615618743436
TEST_0681,108.02960091639481
TEST_0682,163.2699495108467
TEST_0683,11.493012152055769
TEST_0684,6.926861470083139
TEST_0685,23.430003743478267
TEST_0686,166.3028470860732
TEST_0687,62.966073390969626
TEST_0688,92.3743789408985
TEST_0689,79.74222213806777
TEST_0690,262.0860852353212
TEST_0691,17.230795777734755
TEST_0692,230.47330271133566
TEST_0693,195.82702155114484
TEST_0694,128.83817817159724
TEST_0695,51.65352724568811
TEST_0696,131.19907811099688
TEST_0697,72.9186966010911
TEST_0698,78.33483607234386
TEST_0699,101.36574458011329
TEST_0700,158.18141481126435
TEST_0701,75.24344909279614
TEST_0702,60.25417326688621
TEST_0703,208.9734796120658
TEST_0704,69.62576870482901
TEST_0705,25.52656535820912
TEST_0706,116.64687309811623
TEST_0707,26.08208598099219
TEST_0708,6.486956914567699
TEST_0709,53.77451097555993
TEST_0710,67.58506920190453
TEST_0711,9.933478499426826
TEST_0712,45.73397613253268
TEST_0713,12.386355943782831
TEST_0714,166.7367792504859
TEST_0715,126.69743728443993
TEST_0716,10.296636188211963
TEST_0717,8.059745665806403
TEST_0718,131.8176954272146
TEST_0719,54.041193022949024
TEST_0720,103.30621905848736
TEST_0721,74.66345281405846
TEST_0722,129.72830650092942
TEST_0723,71.01490398929047
TEST_0724,113.05310440365238
TEST_0725,110.48459203810509
TEST_0726,35.6752994081616
TEST_0727,54.48903334495911
TEST_0728,183.2288815465405
TEST_0729,97.17357050391746
TEST_0730,216.04958808014234
TEST_0731,104.19017077031585
TEST_0732,5.63163333222235
TEST_0733,198.1646053610664
TEST_0734,71.97268487741466
TEST_0735,80.7824208838561
TEST_0736,49.779514333178305
TEST_0737,32.36651230611807
TEST_0738,152.2781150707836
TEST_0739,228.0996282635279
TEST_0740,135.0410649065863
TEST_0741,21.515638808200066
TEST_0742,58.251124013017275
TEST_0743,57.12077466331278
TEST_0744,46.95305709824664
TEST_0745,17.237603319943958
TEST_0746,17.068915062965885
TEST_0747,88.04240793471642
TEST_0748,212.49890050983174
TEST_0749,193.47956957610967
TEST_0750,73.07061848454953
TEST_0751,15.830299718674041
TEST_0752,3.8361741860997967
TEST_0753,52.84444970491782
TEST_0754,91.20594031161427
TEST_0755,26.730549375657034
TEST_0756,180.50265421947137
TEST_0757,49.211861123085946
TEST_0758,29.04068710478394
TEST_0759,115.40056571505926
TEST_0760,84.83494483460773
TEST_0761,101.81418965605327
TEST_0762,89.61905366645291
TEST_0763,83.80118398147324
TEST_0764,61.206826242393504
TEST_0765,169.66235128744142
TEST_0766,4.23630301266661
TEST_0767,11.073229088200435
TEST_0768,83.40339841667213
TEST_0769,64.51216210980513
TEST_0770,7.083026804007105
TEST_0771,45.06910068215793
TEST_0772,165.50892661374237
TEST_0773,4.423983746694873
TEST_0774,157.10865617333755
TEST_0775,33.04149971648251
TEST_0776,230.71625008504463
TEST_0777,111.47274652632242
TEST_0778,174.1849429154067
TEST_0779,108.9216136835359
TEST_0780,203.94077640405646
TEST_0781,162.37019530809647
TEST_0782,20.010539278973482
TEST_0783,29.3319812144346
TEST_0784,129.5142175169296
TEST_0785,20.344567370270184
TEST_0786,91.25555787213757
TEST_0787,152.27619606161016
TEST_0788,93.07913444559138
TEST_0789,12.495521547840482
TEST_0790,139.03640462016415
TEST_0791,153.32204280053662
TEST_0792,28.91281310831281
TEST_0793,29.060505794783133
TEST_0794,154.1561033440619
TEST_0795,75.69301429577483
TEST_0796,45.607407163855754
TEST_0797,114.04031882422001
TEST_0798,5.461644085583657
TEST_0799,242.2475417281321
TEST_0800,76.96109356853147
TEST_0801,39.6982076198333
TEST_0802,26.339211070092922
TEST_0803,156.16036284882102
TEST_0804,3.980496617669857
TEST_0805,7.916112992684916
TEST_0806,78.29293357491261
TEST_0807,109.1457763867617
TEST_0808,78.81316711823038
TEST_0809,149.56136900786328
TEST_0810,73.10920474064409
TEST_0811,132.9857865702908
TEST_0812,139.35419306059634
TEST_0813,54.25826289379808
TEST_0814,66.56711025574828
TEST_0815,44.66655950914176
TEST_0816,9.390708190410422
TEST_0817,91.23587000581963
TEST_0818,56.05310707997286
TEST_0819,65.32238862934564
TEST_0820,7.308211243029277
TEST_0821,135.29714944953284
TEST_0822,101.63896825019783
TEST_0823,40.65968295127391
TEST_0824,62.18670126753283
TEST_0825,141.30959847569179
TEST_0826,73.91581339489974
TEST_0827,91.1374044997875
TEST_0828,40.84810714347728
TEST_0829,14.065379599870198
TEST_0830,103.03663300815627
TEST_0831,167.2059485498268
TEST_0832,8.938204956927578
TEST_0833,33.33566020469238
TEST_0834,69.6504708075636
TEST_0835,216.0411380235363
TEST_0836,123.46585367983079
TEST_0837,198.74867678057637
TEST_0838,199.71276815619314
TEST_0839,9.246204416557163
TEST_0840,236.0222590928126
TEST_0841,21.236437943874378
TEST_0842,155.92850534672945
TEST_0843,148.6887682517925
TEST_0844,117.48166469720587
TEST_0845,59.74128144052831
TEST_0846,33.83363787408104
TEST_0847,4.666927112942261
TEST_0848,173.2443124613465
TEST_0849,59.17022709529721
TEST_0850,38.59487944530575
TEST_0851,202.24886451038992
TEST_0852,2.9298533628338106
TEST_0853,95.3162678705983
TEST_0854,48.921688719967044
TEST_0855,164.93000207434838
TEST_0856,34.259606631424965
TEST_0857,202.04615095027486
TEST_0858,81.608354448386
TEST_0859,36.61863468236799
TEST_0860,170.1828899069067
TEST_0861,20.380701502117603
TEST_0862,93.87767308268029
TEST_0863,186.42293419881292
TEST_0864,119.65514426294834
TEST_0865,84.81218452443515
TEST_0866,4.09610621086712
TEST_0867,61.91767512624542
TEST_0868,59.24931900691563
TEST_0869,126.07931404712028
TEST_0870,160.55600800591884
TEST_0871,141.61235598440334
TEST_0872,123.60075713254209
TEST_0873,159.45158436735454
TEST_0874,181.2036719036569
TEST_0875,78.09905523704921
TEST_0876,49.04610143299855
TEST_0877,24.282484389756533
TEST_0878,173.50376284453785
TEST_0879,45.22349562690315
TEST_0880,113.78104997196469
TEST_0881,113.45725545194163
TEST_0882,43.98018945284598
TEST_0883,112.73320640348871
TEST_0884,81.31640793121055
TEST_0885,58.61351808023929
TEST_0886,47.00396411171592
TEST_0887,78.56453509955753
TEST_0888,7.452528891431996
TEST_0889,209.02324566347818
TEST_0890,90.51759198087244
TEST_0891,155.66259619271258
TEST_0892,95.3175442783664
TEST_0893,45.58759633928507
TEST_0894,162.98751966326847
TEST_0895,147.69948329065895
TEST_0896,91.18416358951413
TEST_0897,132.60403307049972
TEST_0898,53.97518772961854
TEST_0899,44.37839482406217
TEST_0900,138.44270329476154
TEST_0901,82.87220856533453
TEST_0902,3.434553094996744
TEST_0903,173.08490897197004
TEST_0904,34.04663014273474
TEST_0905,13.82240202535985
TEST_0906,114.3496996041164
TEST_0907,44.58685536210771
TEST_0908,59.11710001352377
TEST_0909,56.35202059101033
TEST_0910,136.20828236518284
TEST_0911,42.50480308836546
TEST_0912,168.19152895130105
TEST_0913,30.855338184323656
TEST_0914,14.467048071365625
TEST_0915,145.1449992314831
TEST_0916,156.2499922712927
TEST_0917,73.34100562942984
TEST_0918,1.7119645888608233
TEST_0919,94.93537791450953
TEST_0920,57.386831531846056
TEST_0921,90.75008209244639
TEST_0922,208.96824241391892
TEST_0923,280.6797953885699
TEST_0924,8.654949587948423
TEST_0925,22.275004052500364
TEST_0926,75.47292929838254
TEST_0927,196.93300397443852
TEST_0928,168.55976898231683
TEST_0929,18.19665374521763
TEST_0930,103.60186035868017
